customer_id,name,birth_date,gender,city,income,employment_type
4860,Brian Black,1954-09-03,M,Buxoro,17268702.15,Self-Employed
4861,Kimberly Thomas,1967-03-21,M,Samarqand,15844821.54,Self-Employed
4862,Lauren Fernandez,1969-02-08,F,Buxoro,25246332.3,Employed
4863,Crystal Black,1962-05-11,M,Buxoro,15016388.85,Business
4864,Cindy Moyer,1956-04-29,M,Buxoro,17105083.64,Business
4865,Phillip Watson,1996-11-21,M,Buxoro,19920541.04,Business
4866,Vicki Munoz,1983-10-08,M,Toshkent,13948999.11,Business
4867,Sean Rich,1978-04-06,M,Samarqand,25753703.55,Self-Employed
4868,James Hall,1998-07-15,F,Samarqand,14241251.97,Business
4869,John Gray,1979-01-29,M,Buxoro,20584662.32,Business
4870,Sydney Dean,1990-08-22,M,Toshkent,22253790.39,Self-Employed
4871,Sarah Duncan,1976-09-11,M,Samarqand,11625903.76,Business
4872,Matthew Wagner,2007-05-19,M,Samarqand,18912639.16,Business
4873,Jennifer Miller,1951-06-14,F,Buxoro,3775527.52,Employed
4874,Laura Brown,1967-11-26,F,Buxoro,9907475.16,Self-Employed
4875,Connie Mcgee,1990-05-11,F,Toshkent,5628614.91,Business
4876,Latasha Smith,1961-07-24,F,Buxoro,7722883.45,Business
4877,Jennifer Hawkins,1968-02-16,M,Samarqand,22757100.87,Business
4878,Kevin Griffin,1956-07-20,M,Samarqand,5042979.55,Business
4879,Cody Pitts,1945-09-26,F,Samarqand,6645773.44,Business
4880,David Bennett,1996-02-02,M,Toshkent,5070643.82,Self-Employed
4881,Miranda Butler,1988-06-13,F,Toshkent,21080987.34,Business
4882,Victor Esparza,1971-01-27,F,Buxoro,14505930.02,Self-Employed
4883,Tony Johns,1980-12-12,M,Toshkent,14028588.79,Business
4884,Willie Holt,1978-03-23,M,Buxoro,11494421.69,Employed
4885,Deborah Reed,1957-11-10,M,Toshkent,15608498.84,Business
4886,Michael Adams,2001-01-09,F,Buxoro,21864700.21,Employed
4887,Ashley Martinez,1998-09-25,F,Buxoro,14547590.93,Self-Employed
4888,Elizabeth Rios,1956-07-15,M,Buxoro,5598201.38,Self-Employed
4889,Toni Taylor,1962-03-29,F,Buxoro,7958985.46,Employed
4890,Latoya Rice,1945-02-14,M,Samarqand,19603816.66,Business
4891,Christopher Brown,1952-09-03,F,Buxoro,15451361.54,Business
4892,Kendra Smith,1984-10-21,M,Buxoro,19013378.76,Self-Employed
4893,Tristan Williams,1953-02-12,F,Toshkent,25813958.57,Self-Employed
4894,Daniel Alvarado,1985-02-14,F,Toshkent,11921139.18,Business
4895,Mr. Alexander Johnson,1948-12-21,F,Samarqand,5380956.4,Employed
4896,Kimberly Morrow,1964-06-30,M,Toshkent,21068666.17,Self-Employed
4897,Matthew Mcconnell,1955-07-25,M,Buxoro,12571566.48,Employed
4898,Kristine Sherman,1973-11-04,M,Samarqand,13494576.85,Employed
4899,Kimberly Roberts,1987-05-26,F,Toshkent,29266014.02,Business
4900,Roger Park,1987-04-02,F,Samarqand,13395612.71,Employed
4901,Jacob Ward,1974-11-19,F,Toshkent,6216557.53,Employed
4902,Cameron Mason,1949-12-15,F,Buxoro,25374789.18,Business
4903,Danielle Campbell,2006-08-23,F,Toshkent,10949602.6,Self-Employed
4904,Frances Miller,1987-04-19,F,Samarqand,5626302.93,Self-Employed
4905,Steven Gillespie,2003-08-16,F,Buxoro,19617633.32,Self-Employed
4906,Jason Li,1998-10-02,F,Buxoro,20011665.33,Business
4907,Desiree Turner,1993-05-22,M,Samarqand,16487304.58,Business
4908,Emily Stevens,1954-11-17,M,Buxoro,23170525.77,Employed
4909,Brandi Harrison,2002-05-07,F,Toshkent,27856673.25,Business
4910,Jamie Whitaker,1996-09-11,M,Samarqand,10182501.31,Business
4911,Chase Reyes,1952-02-24,M,Toshkent,12057863.97,Business
4912,Brittany Weaver,1947-02-05,F,Toshkent,28822900.67,Employed
4913,Michelle Erickson,2001-01-17,M,Buxoro,13652154.95,Employed
4914,Christine Johnson,1952-11-15,F,Toshkent,27182201.35,Business
4915,David Gonzales,1983-07-07,M,Samarqand,16807527.96,Self-Employed
4916,Justin Vasquez,1994-12-05,M,Toshkent,5936514.94,Business
4917,Scott Watson,1995-12-26,M,Samarqand,23560479.69,Business
4918,Brian Brady,1990-05-29,F,Toshkent,23159050.5,Business
4919,Lindsay Buchanan,1972-10-15,F,Toshkent,10692628.95,Employed
4920,Eric Newman,1996-05-27,M,Toshkent,24792032.84,Business
4921,Kerry Osborn MD,1962-08-16,F,Buxoro,4887494.4,Self-Employed
4922,Andrew Ray,1998-07-03,M,Samarqand,8081071.37,Employed
4923,Sean Poole,1976-09-15,M,Toshkent,29722649.59,Employed
4924,Joseph Mendez,1990-12-12,M,Buxoro,25722421.04,Self-Employed
4925,Karen Andrews,1960-03-25,M,Samarqand,15228799.98,Business
4926,Mrs. Tracie Alvarez,1976-02-25,F,Samarqand,17010773.99,Employed
4927,Jessica Mendoza,1952-05-12,M,Samarqand,25251453.03,Self-Employed
4928,Keith Jackson,1985-03-08,F,Samarqand,10598482.64,Business
4929,Amanda Poole,1949-04-25,F,Samarqand,4674543.88,Employed
4930,Darrell Anderson,1973-09-15,F,Samarqand,8946847.64,Business
4931,Teresa Berry,1968-10-10,F,Samarqand,7058962.42,Employed
4932,Sally Roberts,2001-06-29,F,Toshkent,15915125.89,Self-Employed
4933,Christopher Love,2002-09-11,F,Samarqand,11157728.43,Employed
4934,Mr. Nicholas Frazier,1947-05-31,F,Toshkent,3575380.17,Self-Employed
4935,Andrea Clark,2003-02-21,M,Buxoro,25241749.13,Business
4936,Jeremy Castaneda,2001-10-21,M,Buxoro,24861287.52,Self-Employed
4937,Mary Davis,1957-02-17,M,Buxoro,22347709.56,Business
4938,Stephen Deleon,1997-02-11,M,Toshkent,19478265.9,Business
4939,Teresa Ware,1995-03-03,F,Buxoro,7545246.44,Employed
4940,Dave Armstrong,2000-04-23,M,Buxoro,22685746.24,Self-Employed
4941,Tiffany Knapp,1984-12-25,F,Samarqand,24727820.95,Self-Employed
4942,Matthew Brennan,1954-11-21,M,Toshkent,6080859.83,Business
4943,Mrs. Margaret Ferguson,2003-05-24,M,Buxoro,6762100.05,Self-Employed
4944,Joseph Nunez,2003-08-31,M,Samarqand,4891451.0,Employed
4945,Deborah Murphy,1973-12-20,M,Buxoro,21384011.93,Self-Employed
4946,Douglas Taylor,1973-10-02,M,Buxoro,6904692.02,Business
4947,David Adams,1973-07-15,M,Toshkent,7842255.03,Self-Employed
4948,Bethany Perez,1978-12-11,F,Samarqand,22581337.27,Business
4949,Thomas Johnson,1973-11-06,M,Buxoro,15263903.17,Employed
4950,Patrick Smith,1983-12-25,M,Toshkent,7942381.86,Employed
4951,Joseph Villarreal,1966-04-09,F,Samarqand,4473406.21,Business
4952,Stacey Patterson,1952-04-20,F,Toshkent,8146109.84,Employed
4953,James Hayes,1974-03-09,F,Buxoro,9921848.53,Self-Employed
4954,Kristin Gardner,1982-08-19,M,Samarqand,9205347.3,Self-Employed
4955,Deborah Shah,1953-07-27,M,Buxoro,14640902.79,Self-Employed
4956,Courtney Gonzalez,1959-03-01,M,Buxoro,9762123.5,Business
4957,Katrina Hill,1983-08-12,F,Samarqand,18932109.54,Business
4958,Tabitha Hansen,2004-12-05,F,Buxoro,28537647.59,Business
4959,Dr. Yvette Rose,1962-12-18,F,Buxoro,18511191.34,Business
4960,Michael Green,1949-12-24,M,Samarqand,24379724.35,Self-Employed
4961,Emma Mendez,2000-09-17,F,Samarqand,10581195.8,Employed
4962,Ryan Mendez,1952-06-09,M,Samarqand,16689623.33,Employed
4963,Brian Larson,1987-06-19,F,Toshkent,14648998.23,Employed
4964,Douglas Mccarthy,1963-09-09,M,Samarqand,14792053.47,Employed
4965,Katrina Guerrero,1979-08-02,F,Samarqand,28928845.03,Business
4966,David Parks,1956-10-04,M,Samarqand,14627196.85,Employed
4967,William Baird,1991-11-19,F,Buxoro,14760651.31,Self-Employed
4968,Laurie Johnson,1975-10-28,M,Toshkent,20745698.89,Business
4969,Lisa Bond,2007-10-06,F,Samarqand,27199124.37,Self-Employed
4970,Lisa Richardson,1986-09-18,M,Samarqand,17921177.31,Business
4971,Wendy Reilly,1973-07-21,M,Toshkent,29152477.32,Self-Employed
4972,Philip Martin,1986-10-17,F,Samarqand,11503874.59,Business
4973,Ronnie Byrd,1962-02-22,M,Toshkent,9444517.18,Self-Employed
4974,Michelle Hicks,2002-03-04,F,Toshkent,26713008.99,Employed
4975,Mary Freeman DVM,1973-12-20,M,Buxoro,16733936.95,Employed
4976,Melissa James,1992-05-28,F,Toshkent,11297538.07,Business
4977,Bethany Phillips,2003-01-11,F,Samarqand,13742996.3,Business
4978,Michelle Chen,1998-01-14,F,Buxoro,16368470.72,Business
4979,Randall Wilson,1985-07-08,F,Buxoro,8197834.82,Employed
4980,Mary Meyer,1954-08-14,F,Buxoro,7077167.13,Employed
4981,Cory Kelly,1980-02-06,F,Buxoro,28623377.34,Self-Employed
4982,Kathleen Hernandez,1986-10-09,M,Buxoro,18241570.56,Employed
4983,Kenneth Hernandez,1991-07-07,F,Buxoro,5143584.34,Self-Employed
4984,Anthony Good,1945-10-24,F,Toshkent,24415785.27,Employed
4985,Scott Jackson,1972-04-11,M,Toshkent,20092565.4,Self-Employed
4986,April Molina,1956-10-22,M,Buxoro,4728834.45,Business
4987,Jill White,1963-11-13,M,Buxoro,16190864.08,Self-Employed
4988,Timothy Mercado,2000-11-04,M,Toshkent,15148777.37,Employed
4989,Frederick Calderon,1973-03-14,M,Samarqand,7000115.48,Employed
4990,James Anderson,1971-02-17,M,Toshkent,15913860.61,Employed
4991,Anna Lyons MD,1964-12-02,F,Toshkent,10410639.34,Employed
4992,Walter Deleon,1959-02-12,F,Toshkent,4460553.92,Self-Employed
4993,Robert Baker DDS,1951-05-29,M,Buxoro,3565155.2,Self-Employed
4994,James Delgado,1984-09-17,M,Buxoro,7932088.5,Employed
4995,Mrs. Robin Morris,1957-07-29,M,Samarqand,10250985.69,Employed
4996,Hayley Norris,2004-11-13,M,Toshkent,28373286.26,Business
4997,Jennifer Carlson,1947-09-18,F,Buxoro,4723739.85,Business
4998,Kristin Nixon,1991-06-07,F,Samarqand,19987624.04,Business
4999,Scott Weaver,2001-01-09,F,Buxoro,10432982.11,Business
5000,Hannah Morales,1958-03-05,M,Buxoro,15367612.96,Business
5001,Lauren Smith,1983-02-14,M,Samarqand,8202148.49,Self-Employed
5002,Alexandria Bradshaw,1954-07-14,M,Toshkent,25930754.49,Business
5003,Patrick Mckinney,1973-10-23,M,Samarqand,8802544.88,Self-Employed
5004,Joseph Long,1961-10-11,F,Samarqand,17942528.27,Employed
5005,Richard Paul,1982-09-29,F,Toshkent,12464852.72,Self-Employed
5006,Mrs. Kathleen Young MD,2006-07-11,F,Toshkent,27732464.5,Employed
5007,Ann Carroll,1986-08-03,F,Toshkent,25155385.74,Employed
5008,Kayla Graves,1954-09-08,M,Buxoro,18640686.95,Business
5009,Samantha Tucker,1988-02-20,M,Toshkent,9716075.1,Self-Employed
5010,Ashley Walker,1978-05-20,F,Samarqand,11919493.26,Business
5011,Ashley Nunez,1980-05-25,F,Buxoro,18824808.46,Employed
5012,Christine Roy,2001-05-20,M,Toshkent,11829903.68,Employed
5013,Marissa Miller,1994-10-18,M,Buxoro,4058906.11,Employed
5014,Crystal Barnett,1993-04-22,M,Buxoro,21900204.94,Business
5015,Russell Schmitt,1970-02-28,M,Samarqand,22404781.67,Business
5016,Denise Silva,1963-04-11,F,Buxoro,13360314.97,Self-Employed
5017,Kevin Lee,1961-08-22,F,Samarqand,29861632.7,Self-Employed
5018,Frank Ferguson,2007-01-08,M,Samarqand,23262809.5,Self-Employed
5019,Tara Abbott,1973-04-23,M,Buxoro,3430797.22,Business
5020,Kathryn Pierce,1948-06-05,M,Buxoro,23236771.98,Business
5021,Carlos Larson,1965-11-25,M,Toshkent,18997320.17,Self-Employed
5022,Teresa Stanley,2002-10-06,M,Buxoro,29396091.81,Business
5023,Morgan Poole,1986-10-31,F,Toshkent,14448821.65,Self-Employed
5024,Kristin Cook,1972-01-31,F,Buxoro,12896432.92,Business
5025,Jesse Velez,1974-02-03,F,Samarqand,10057140.56,Self-Employed
5026,Ms. Briana White,2001-10-28,M,Samarqand,14823792.87,Employed
5027,Nancy Stuart,1982-01-02,M,Toshkent,26227823.46,Self-Employed
5028,Antonio Black,1971-07-15,M,Samarqand,6650971.11,Business
5029,Katherine Thomas,1952-03-13,M,Toshkent,29797656.21,Business
5030,Henry Scott,1970-10-18,F,Toshkent,18202130.01,Business
5031,Sheila Nguyen,1947-06-30,F,Buxoro,18070972.9,Business
5032,Yesenia Ortega,1965-12-22,F,Buxoro,5825481.77,Employed
5033,Lydia Walter,1998-01-13,F,Samarqand,29085454.49,Self-Employed
5034,Monique Bass,1997-04-21,M,Buxoro,15192229.6,Employed
5035,Kelly Meyer,1974-11-13,M,Toshkent,27415869.36,Employed
5036,Laura House,1996-11-30,M,Toshkent,4685187.76,Employed
5037,Morgan Hanson,1980-06-02,F,Toshkent,22414584.02,Employed
5038,Lisa Pearson,1972-08-07,M,Toshkent,17010934.19,Business
5039,Jonathan Jones,2000-12-02,M,Toshkent,27035714.85,Employed
5040,John Larson,1963-10-08,F,Buxoro,20740072.08,Employed
5041,Jimmy Bennett,1993-10-08,M,Buxoro,26592716.54,Business
5042,Susan Ford,1962-03-19,M,Toshkent,11612962.2,Employed
5043,Sarah Perez,2000-07-01,F,Samarqand,25036969.25,Business
5044,Danielle Sanchez,1984-08-23,M,Toshkent,4926277.31,Employed
5045,Christina Hamilton,1969-09-19,F,Toshkent,17384001.06,Self-Employed
5046,Miss Shelby Thompson DDS,1976-01-06,F,Buxoro,17536086.52,Business
5047,James Cooper,1971-01-02,M,Samarqand,6212423.46,Business
5048,Austin Williams,1995-06-11,F,Toshkent,23620741.48,Business
5049,Kevin Casey,1987-02-25,F,Samarqand,27101659.87,Business
5050,Corey Nelson,1988-12-29,F,Buxoro,5470812.87,Business
5051,Roberto Weeks,1959-05-30,F,Buxoro,25750200.65,Self-Employed
5052,Heather Harris,1994-04-16,F,Toshkent,3886100.83,Employed
5053,Patricia Wright,1971-02-28,F,Samarqand,18515287.11,Employed
5054,Eugene Smith,1986-07-23,M,Toshkent,19195382.93,Self-Employed
5055,Melanie Wilson,1994-11-13,F,Toshkent,7454081.38,Employed
5056,Thomas Martin,1964-04-04,F,Toshkent,19452601.88,Employed
5057,Adam Wood,1945-12-03,F,Buxoro,16309674.32,Business
5058,Michael Little,1974-10-02,F,Toshkent,26707271.07,Employed
5059,Paul Gonzalez,1954-03-14,M,Samarqand,13753064.95,Self-Employed
5060,Mr. William Romero DVM,1999-09-02,M,Toshkent,3127638.51,Self-Employed
5061,Amy Welch,1973-09-20,M,Toshkent,9099350.4,Employed
5062,Joseph Davis,1998-07-14,F,Buxoro,5418196.35,Employed
5063,Kristina Valentine,1994-02-27,F,Buxoro,22010067.4,Employed
5064,Matthew Miller,1959-11-29,M,Samarqand,22764189.08,Business
5065,Tanya Steele,1982-04-11,M,Buxoro,12113243.76,Self-Employed
5066,Samuel Shelton,1960-04-15,F,Samarqand,23647513.47,Employed
5067,Joe Harris,1994-05-28,F,Buxoro,7885966.61,Self-Employed
5068,Christina Hernandez,1969-10-02,F,Toshkent,14578158.32,Business
5069,Chad Adkins,1987-12-07,M,Toshkent,6162150.67,Business
5070,Christopher Moreno,1994-05-20,F,Samarqand,11361266.82,Self-Employed
5071,Lauren Williams,1976-06-13,M,Toshkent,14164730.94,Self-Employed
5072,Matthew Harding,1948-01-28,M,Samarqand,28518702.27,Self-Employed
5073,Melody Rice,1989-02-27,F,Toshkent,6247461.81,Self-Employed
5074,Steven Calderon,1985-05-06,M,Toshkent,20303228.3,Self-Employed
5075,Christopher Luna,2006-10-24,F,Buxoro,8929542.0,Employed
5076,Meghan Murphy,1995-08-12,F,Buxoro,6686653.15,Self-Employed
5077,Dr. David Brennan,1971-10-02,M,Buxoro,23334425.21,Employed
5078,Susan Sanford,1959-11-03,F,Toshkent,3138208.65,Self-Employed
5079,Veronica Dean,1976-08-09,M,Buxoro,15930290.65,Employed
5080,Amy Yang,1959-09-14,F,Toshkent,20306571.8,Self-Employed
5081,Amanda Rich,1998-07-23,M,Buxoro,29296093.84,Employed
5082,Jacob Willis,1968-01-24,F,Toshkent,21127681.55,Business
5083,Nathaniel Hall,1966-05-09,F,Samarqand,19551380.85,Employed
5084,Ryan Jones,2001-08-21,F,Toshkent,15200133.61,Self-Employed
5085,Stephanie Warren,1970-11-07,M,Toshkent,7263449.37,Employed
5086,Patricia Mcdonald,1951-11-01,M,Samarqand,28584523.34,Business
5087,Kurt Mayer,1961-06-24,F,Buxoro,18088936.92,Employed
5088,Danielle Turner,1972-10-18,M,Samarqand,3357515.99,Business
5089,Paul Miller,1952-02-23,F,Buxoro,16804935.57,Self-Employed
5090,Manuel Fuller,1952-07-24,F,Buxoro,6063325.51,Employed
5091,Anthony Walker,1997-07-30,F,Samarqand,7868488.7,Employed
5092,Sydney Price,2003-08-10,F,Samarqand,11730687.92,Self-Employed
5093,Aaron Bates,1983-09-21,M,Samarqand,11843842.05,Self-Employed
5094,Andrea Dawson,1950-09-14,M,Samarqand,17582256.15,Employed
5095,Stanley Hughes,1970-09-28,M,Toshkent,27713015.23,Business
5096,Crystal Thomas,1999-07-14,M,Buxoro,14354533.82,Self-Employed
5097,Douglas Morgan,1989-02-28,F,Buxoro,3081560.06,Employed
5098,Mary Patel,1968-01-09,F,Samarqand,14885098.28,Business
5099,Christopher Manning,2003-11-01,F,Samarqand,25694805.59,Employed
5100,Anna Price,1986-11-14,F,Buxoro,6668783.51,Business
5101,Phillip Combs,1975-11-16,F,Toshkent,15876953.21,Employed
5102,Dr. Clifford Morales,1959-11-03,M,Buxoro,3548510.35,Employed
5103,Jody Allison,1978-07-28,M,Toshkent,25571178.78,Self-Employed
5104,Noah Compton,2004-07-12,F,Toshkent,7281683.06,Self-Employed
5105,Jeffery Ritter,1956-12-25,M,Samarqand,16029557.86,Business
5106,William Mckinney,1979-06-17,F,Samarqand,20528291.63,Employed
5107,Amber Burton,1984-09-07,F,Buxoro,22184858.32,Business
5108,Jessica Walker,1972-12-31,F,Buxoro,3817086.93,Self-Employed
5109,Sharon Davenport,1991-04-07,F,Samarqand,26135228.51,Self-Employed
5110,Rebecca White,1966-06-10,F,Toshkent,23994521.23,Self-Employed
5111,Amanda Buck,1956-08-13,M,Toshkent,7730237.83,Employed
5112,Joseph Davis,1993-09-27,M,Toshkent,7037134.87,Self-Employed
5113,Kimberly Moore,1948-06-27,F,Samarqand,11632666.08,Business
5114,Brenda Sampson,2004-02-27,M,Samarqand,14392452.57,Business
5115,Leah Jennings,1972-11-17,M,Samarqand,22774167.57,Business
5116,Ellen Castillo,1981-04-17,F,Samarqand,14045636.8,Employed
5117,Curtis George,2002-10-15,F,Toshkent,14742251.16,Self-Employed
5118,Elizabeth James,1947-01-08,M,Samarqand,15320840.18,Business
5119,Sergio Romero,1999-09-14,M,Samarqand,20364002.04,Self-Employed
5120,Kyle Rosario,1988-01-06,M,Toshkent,8720852.75,Employed
5121,Jeffrey Davis,1961-09-01,F,Samarqand,12077134.53,Business
5122,Sarah Welch,1950-09-27,F,Buxoro,26313186.83,Business
5123,Shane Santana,1990-10-23,F,Buxoro,25869379.42,Employed
5124,Kathleen Green,1992-04-15,F,Toshkent,4510735.81,Employed
5125,Sandra Trevino,1949-11-07,M,Samarqand,14486789.54,Employed
5126,Katherine Williams,1949-06-19,F,Samarqand,12204412.48,Business
5127,Timothy Johnson,1969-02-19,F,Buxoro,14595172.11,Business
5128,Elizabeth Baker,1960-09-09,F,Samarqand,27401922.46,Self-Employed
5129,David Gomez,1968-12-22,F,Buxoro,5318840.83,Self-Employed
5130,Jerry Burnett,1995-10-18,M,Toshkent,27419088.71,Employed
5131,Karen Mathews,1968-04-10,F,Toshkent,12176205.35,Business
5132,Jessica Crawford,2004-06-16,M,Toshkent,9403617.53,Business
5133,Tamara Flores,1991-11-20,F,Buxoro,15250327.62,Self-Employed
5134,Heather Gray,1961-04-18,M,Samarqand,9020017.76,Business
5135,Miss Sandy Ortiz MD,1969-08-27,M,Samarqand,20761778.24,Self-Employed
5136,Elizabeth Spears,1993-10-14,M,Samarqand,19971404.8,Business
5137,Erica Church,1995-02-23,M,Samarqand,16729321.31,Employed
5138,Michele Duncan,1952-11-19,F,Toshkent,7835164.18,Self-Employed
5139,Patrick Hall,1970-08-04,M,Toshkent,13694221.89,Business
5140,Donna Martin,1969-03-19,F,Toshkent,16638013.27,Business
5141,Juan Pierce,1992-11-20,M,Toshkent,4638374.06,Self-Employed
5142,Rachel Lee,1951-03-12,M,Buxoro,29680159.93,Employed
5143,Jennifer Garcia,1975-11-14,M,Buxoro,23543089.21,Business
5144,Cassandra Brown,1996-02-26,M,Toshkent,19693995.62,Self-Employed
5145,Dennis Stevens,2005-03-14,M,Toshkent,7027741.73,Self-Employed
5146,Nathan Hawkins,1978-07-21,F,Samarqand,14105129.91,Business
5147,Joseph Gomez,2004-11-17,F,Samarqand,16303696.58,Self-Employed
5148,John Martinez,1949-03-09,M,Samarqand,11577111.5,Business
5149,Michelle Flores,1975-08-22,F,Samarqand,3267934.35,Employed
5150,Michael Hayes,1978-02-05,M,Samarqand,29848442.81,Business
5151,Juan Rodriguez,1991-07-25,F,Samarqand,13699060.18,Self-Employed
5152,David Sosa,1985-06-12,M,Samarqand,21205663.78,Business
5153,Kristen Willis,1962-06-14,M,Samarqand,7968789.9,Employed
5154,Justin Anderson,1969-05-03,M,Toshkent,21426657.02,Employed
5155,Trevor Dominguez,1957-12-28,F,Toshkent,9905654.97,Employed
5156,Micheal Shepard,1948-07-24,M,Samarqand,3057804.99,Business
5157,Anthony Cunningham,1945-10-27,M,Toshkent,8396565.45,Business
5158,Jeffrey Fox,2000-10-12,M,Toshkent,16083836.23,Employed
5159,Richard Ponce,1954-12-28,F,Toshkent,7853139.22,Employed
5160,Daniel Sanchez,1984-07-22,M,Buxoro,14905109.41,Self-Employed
5161,Lori Williams,1979-06-10,M,Samarqand,5389863.93,Employed
5162,Courtney Taylor,1980-06-13,F,Samarqand,3399222.09,Employed
5163,Kevin Lamb,1950-01-03,M,Samarqand,20414078.86,Business
5164,Jordan Waters,1946-02-17,M,Buxoro,16037657.37,Business
5165,David Fernandez,1998-12-08,M,Samarqand,16941853.65,Business
5166,Carol Levine,2002-06-25,M,Buxoro,19235063.19,Employed
5167,Jeffrey Huynh,1971-03-14,M,Samarqand,8524180.64,Self-Employed
5168,Kimberly Pham,1974-10-18,F,Buxoro,6930819.74,Employed
5169,Donald Haynes,1995-02-22,M,Samarqand,8056169.53,Employed
5170,Kristina Green,1980-04-30,F,Samarqand,6418640.17,Business
5171,Mary Proctor,2004-09-14,M,Samarqand,7340628.15,Employed
5172,Jessica Torres,1958-01-09,M,Buxoro,8347672.81,Business
5173,Justin Romero,1972-07-11,M,Buxoro,20544278.88,Business
5174,Ralph Humphrey,2006-06-02,F,Buxoro,16932998.61,Self-Employed
5175,David Turner,1950-12-23,M,Toshkent,13614927.84,Self-Employed
5176,Natasha Adams,1956-10-28,M,Toshkent,26385748.98,Business
5177,Ariana Wiggins,1981-02-27,M,Buxoro,17045574.49,Self-Employed
5178,Kirsten Watts,1956-07-14,F,Buxoro,29636391.0,Business
5179,David Davenport,1974-05-31,M,Toshkent,24952215.14,Business
5180,Monique Ramsey,1959-07-11,F,Buxoro,3349084.53,Business
5181,Cassandra Evans,1976-07-13,F,Toshkent,3175188.0,Business
5182,William Johnson,1964-05-23,F,Samarqand,28978304.98,Self-Employed
5183,Kyle Cole,1956-08-11,F,Toshkent,10259983.82,Business
5184,Leslie Smith MD,1971-08-07,M,Toshkent,21682224.78,Business
5185,Caroline Evans,1997-06-19,M,Toshkent,18378524.2,Employed
5186,Rose Anderson,1991-07-31,M,Samarqand,26486060.38,Self-Employed
5187,Jeremy Jones,1952-11-19,M,Samarqand,25961102.78,Self-Employed
5188,William Ford,1973-07-27,M,Samarqand,16566984.4,Employed
5189,Michael Smith,2001-12-08,F,Buxoro,6396456.76,Employed
5190,Daryl Lane,2001-08-28,M,Buxoro,7839716.29,Self-Employed
5191,Pamela Pearson,2003-09-20,M,Toshkent,7118819.27,Business
5192,Joseph Fry,1962-02-18,M,Toshkent,14359748.7,Employed
5193,Corey Massey,1960-03-31,F,Toshkent,21594322.27,Business
5194,Stacy Anderson,1959-12-03,M,Buxoro,14632510.09,Self-Employed
5195,Chad Martin,1973-06-01,F,Buxoro,17968831.36,Business
5196,Jason Harris,1964-06-27,F,Toshkent,7618452.2,Business
5197,Charlene Hudson,1994-11-02,F,Toshkent,4358823.2,Business
5198,Connor Allen,1948-03-07,M,Buxoro,15812564.1,Employed
5199,Amy Green,2001-05-19,M,Toshkent,15521452.4,Self-Employed
5200,Kelly Jordan,1979-03-09,F,Toshkent,16624674.41,Business
5201,Bonnie Harvey MD,1977-03-29,F,Buxoro,24398635.7,Self-Employed
5202,Richard Gutierrez,1967-05-18,F,Buxoro,29316680.57,Employed
5203,David Moore,1980-01-08,F,Buxoro,14784518.78,Business
5204,Patrick Ross,1988-05-26,F,Toshkent,18463688.36,Business
5205,Christopher Gonzales,1970-04-16,M,Buxoro,7609467.73,Employed
5206,Laura Gaines,1985-04-15,F,Samarqand,7575175.8,Business
5207,Thomas Lewis,1971-08-19,M,Buxoro,3722984.21,Business
5208,Anne Zamora,1970-04-08,M,Toshkent,26604849.53,Business
5209,Glenn Taylor,1967-03-08,M,Samarqand,18481594.39,Self-Employed
5210,Amanda Rodriguez,1970-05-28,F,Samarqand,24480260.88,Self-Employed
5211,Crystal Stewart,1945-09-12,F,Toshkent,4495957.26,Business
5212,Daniel Jordan,1957-02-25,F,Buxoro,13538109.2,Employed
5213,Christine Jensen,1982-06-17,M,Samarqand,26202951.54,Self-Employed
5214,Wanda White,1971-11-29,F,Buxoro,11390621.96,Employed
5215,Christina Brown,1997-02-24,F,Toshkent,4037787.0,Self-Employed
5216,Hannah Schmidt,1968-05-15,F,Samarqand,19335081.95,Self-Employed
5217,Jonathan Woodward,1984-02-28,F,Buxoro,19893264.29,Employed
5218,Francis Parker,1972-06-30,F,Buxoro,13553253.86,Business
5219,Lorraine Nelson,1992-10-03,F,Toshkent,13771782.6,Employed
5220,Ashley Acosta,1980-05-03,F,Samarqand,4576043.59,Employed
5221,Timothy Ramirez,1963-04-24,F,Buxoro,10189969.44,Self-Employed
5222,Emily Thompson,2002-07-10,M,Toshkent,3792917.2,Self-Employed
5223,Jason Avila,1972-05-20,F,Buxoro,13833093.36,Self-Employed
5224,Kimberly Cox,1967-06-29,M,Toshkent,23329162.01,Employed
5225,Jason Richardson,1987-06-02,M,Buxoro,22607463.37,Employed
5226,Jennifer Glover,1988-07-18,M,Samarqand,4136925.76,Employed
5227,Paul Smith,1983-04-05,M,Toshkent,7536808.63,Business
5228,Terrence Lee,1945-06-25,F,Samarqand,15021508.87,Self-Employed
5229,Michael Alvarez,1963-11-05,F,Samarqand,29963804.47,Business
5230,Amber Snyder,1974-06-29,F,Buxoro,27385511.71,Business
5231,Fernando Gonzalez,2005-01-10,F,Samarqand,3944711.73,Employed
5232,Deanna Ward,2004-11-20,M,Toshkent,29951595.98,Employed
5233,Ricardo Gordon,1965-08-17,F,Samarqand,11104430.71,Employed
5234,James James,1980-04-26,M,Samarqand,6033310.6,Self-Employed
5235,Melissa Lewis,1976-10-08,M,Samarqand,20777502.3,Employed
5236,Daniel Johnson,1960-07-06,M,Buxoro,20707621.65,Employed
5237,Vincent Anderson,1971-01-02,M,Buxoro,18063451.56,Business
